sku_id,region,week,quantity
Apparel_Integrated_S1,CA,2025-W02,0
Apparel_Integrated_S1,NY,2025-W02,0
Apparel_Integrated_S1,TX,2025-W02,0
Apparel_Outsourced_S1,CA,2025-W02,0
Apparel_Outsourced_S1,NY,2025-W02,0
Apparel_Outsourced_S1,TX,2025-W02,0
Apparel_Integrated_S1,CA,2025-W03,0
Apparel_Integrated_S1,NY,2025-W03,0
Apparel_Integrated_S1,TX,2025-W03,0
Apparel_Outsourced_S1,CA,2025-W03,0
Apparel_Outsourced_S1,NY,2025-W03,0
Apparel_Outsourced_S1,TX,2025-W03,0
Apparel_Integrated_S1,CA,2025-W04,0
Apparel_Integrated_S1,NY,2025-W04,0
Apparel_Integrated_S1,TX,2025-W04,0
Apparel_Outsourced_S1,CA,2025-W04,0
Apparel_Outsourced_S1,NY,2025-W04,0
Apparel_Outsourced_S1,TX,2025-W04,0
Apparel_Integrated_S1,CA,2025-W05,0
Apparel_Integrated_S1,NY,2025-W05,0
Apparel_Integrated_S1,TX,2025-W05,0
Apparel_Outsourced_S1,CA,2025-W05,0
Apparel_Outsourced_S1,NY,2025-W05,0
Apparel_Outsourced_S1,TX,2025-W05,0
Apparel_Integrated_S1,CA,2025-W06,0
Apparel_Integrated_S1,NY,2025-W06,0
Apparel_Integrated_S1,TX,2025-W06,0
Apparel_Outsourced_S1,CA,2025-W06,0
Apparel_Outsourced_S1,NY,2025-W06,0
Apparel_Outsourced_S1,TX,2025-W06,0
Apparel_Integrated_S1,CA,2025-W07,0
Apparel_Integrated_S1,NY,2025-W07,0
Apparel_Integrated_S1,TX,2025-W07,0
Apparel_Outsourced_S1,CA,2025-W07,0
Apparel_Outsourced_S1,NY,2025-W07,0
Apparel_Outsourced_S1,TX,2025-W07,0
Apparel_Integrated_S1,CA,2025-W08,0
Apparel_Integrated_S1,NY,2025-W08,0
Apparel_Integrated_S1,TX,2025-W08,0
Apparel_Outsourced_S1,CA,2025-W08,0
Apparel_Outsourced_S1,NY,2025-W08,0
Apparel_Outsourced_S1,TX,2025-W08,0
Apparel_Integrated_S1,CA,2025-W09,0
Apparel_Integrated_S1,NY,2025-W09,0
Apparel_Integrated_S1,TX,2025-W09,0
Apparel_Outsourced_S1,CA,2025-W09,0
Apparel_Outsourced_S1,NY,2025-W09,0
Apparel_Outsourced_S1,TX,2025-W09,0
Apparel_Integrated_S1,CA,2025-W10,0
Apparel_Integrated_S1,NY,2025-W10,0
Apparel_Integrated_S1,TX,2025-W10,0
Apparel_Outsourced_S1,CA,2025-W10,0
Apparel_Outsourced_S1,NY,2025-W10,0
Apparel_Outsourced_S1,TX,2025-W10,0
Apparel_Integrated_S1,CA,2025-W11,0
Apparel_Integrated_S1,NY,2025-W11,0
Apparel_Integrated_S1,TX,2025-W11,0
Apparel_Outsourced_S1,CA,2025-W11,0
Apparel_Outsourced_S1,NY,2025-W11,0
Apparel_Outsourced_S1,TX,2025-W11,0
Apparel_Integrated_S1,CA,2025-W12,0
Apparel_Integrated_S1,NY,2025-W12,0
Apparel_Integrated_S1,TX,2025-W12,0
Apparel_Outsourced_S1,CA,2025-W12,0
Apparel_Outsourced_S1,NY,2025-W12,0
Apparel_Outsourced_S1,TX,2025-W12,0
Apparel_Integrated_S1,CA,2025-W13,0
Apparel_Integrated_S1,NY,2025-W13,0
Apparel_Integrated_S1,TX,2025-W13,0
Apparel_Outsourced_S1,CA,2025-W13,0
Apparel_Outsourced_S1,NY,2025-W13,0
Apparel_Outsourced_S1,TX,2025-W13,0
Apparel_Integrated_S1,CA,2025-W14,0
Apparel_Integrated_S1,NY,2025-W14,0
Apparel_Integrated_S1,TX,2025-W14,0
Apparel_Outsourced_S1,CA,2025-W14,0
Apparel_Outsourced_S1,NY,2025-W14,0
Apparel_Outsourced_S1,TX,2025-W14,0
Apparel_Integrated_S1,CA,2025-W15,0
Apparel_Integrated_S1,NY,2025-W15,0
Apparel_Integrated_S1,TX,2025-W15,0
Apparel_Outsourced_S1,CA,2025-W15,0
Apparel_Outsourced_S1,NY,2025-W15,0
Apparel_Outsourced_S1,TX,2025-W15,0
Apparel_Integrated_S1,CA,2025-W16,0
Apparel_Integrated_S1,NY,2025-W16,0
Apparel_Integrated_S1,TX,2025-W16,0
Apparel_Outsourced_S1,CA,2025-W16,0
Apparel_Outsourced_S1,NY,2025-W16,0
Apparel_Outsourced_S1,TX,2025-W16,0
Apparel_Integrated_S1,CA,2025-W17,0
Apparel_Integrated_S1,NY,2025-W17,0
Apparel_Integrated_S1,TX,2025-W17,0
Apparel_Outsourced_S1,CA,2025-W17,0
Apparel_Outsourced_S1,NY,2025-W17,0
Apparel_Outsourced_S1,TX,2025-W17,0
Apparel_Integrated_S1,CA,2025-W18,0
Apparel_Integrated_S1,NY,2025-W18,0
Apparel_Integrated_S1,TX,2025-W18,0
Apparel_Outsourced_S1,CA,2025-W18,0
Apparel_Outsourced_S1,NY,2025-W18,0
Apparel_Outsourced_S1,TX,2025-W18,0
Apparel_Integrated_S1,CA,2025-W19,0
Apparel_Integrated_S1,NY,2025-W19,0
Apparel_Integrated_S1,TX,2025-W19,0
Apparel_Outsourced_S1,CA,2025-W19,0
Apparel_Outsourced_S1,NY,2025-W19,0
Apparel_Outsourced_S1,TX,2025-W19,0
Apparel_Integrated_S1,CA,2025-W20,0
Apparel_Integrated_S1,NY,2025-W20,0
Apparel_Integrated_S1,TX,2025-W20,0
Apparel_Outsourced_S1,CA,2025-W20,0
Apparel_Outsourced_S1,NY,2025-W20,0
Apparel_Outsourced_S1,TX,2025-W20,0
Apparel_Integrated_S1,CA,2025-W21,0
Apparel_Integrated_S1,NY,2025-W21,0
Apparel_Integrated_S1,TX,2025-W21,0
Apparel_Outsourced_S1,CA,2025-W21,0
Apparel_Outsourced_S1,NY,2025-W21,0
Apparel_Outsourced_S1,TX,2025-W21,0
Apparel_Integrated_S1,CA,2025-W22,0
Apparel_Integrated_S1,NY,2025-W22,0
Apparel_Integrated_S1,TX,2025-W22,0
Apparel_Outsourced_S1,CA,2025-W22,0
Apparel_Outsourced_S1,NY,2025-W22,0
Apparel_Outsourced_S1,TX,2025-W22,0
Apparel_Integrated_S1,CA,2025-W23,0
Apparel_Integrated_S1,NY,2025-W23,0
Apparel_Integrated_S1,TX,2025-W23,0
Apparel_Outsourced_S1,CA,2025-W23,0
Apparel_Outsourced_S1,NY,2025-W23,0
Apparel_Outsourced_S1,TX,2025-W23,0
Apparel_Integrated_S1,CA,2025-W24,0
Apparel_Integrated_S1,NY,2025-W24,0
Apparel_Integrated_S1,TX,2025-W24,0
Apparel_Outsourced_S1,CA,2025-W24,0
Apparel_Outsourced_S1,NY,2025-W24,0
